firm_id,year,country,company,industry_code,ESG_Score,ESGC_Score,board_size,board_ind,female_board,sus_comp,pe_comp,marketcap,roa,debt,asset,mtb,gri,co,greenwashing,female_critical_mass,log_co2,leverage,firm_size,roa_raw,leverage_raw,mtb_raw
45,2024,MY,IOI Properties Group Bhd,real_estate,82.6505673790056,100.0,10.0,63.6363636363636,30.0,0.0,1.0,2760466794.98657,0.04650000000000001,4066050689.2895,9763322799.57582,0.504073882985708,1.0,112171.0,-17.34943262099441,1.0,11.6277797716392,0.4164617694977938,23.00189863020741,0.04650000000000001,0.4164617694977938,0.504073882985708
46,2021,TH,PTG Energy PCL,consumer_discretionary,60.0516263223267,100.0,10.0,40.0,20.0,0.0,0.0,756358728.254349,0.0233,890515659.765273,1335666562.53386,3.11508360009783,1.0,2096.0,-39.9483736776733,0.0,7.647786045440933,0.6637159521299296,21.01269630196914,0.0233,0.6667200368300736,3.11508360009783
46,2022,TH,PTG Energy PCL,consumer_discretionary,58.4063851777686,100.0,11.0,45.4545454545455,18.1818181818182,0.0,0.0,699653279.399018,0.02089,838154591.649812,1304099171.94452,2.97069079255291,1.0,2646.0,-41.5936148222314,0.0,7.880804344674901,0.6427077094145026,20.98877834966375,0.02089,0.6427077094145026,2.97069079255291
46,2023,TH,PTG Energy PCL,consumer_discretionary,60.9741566810528,100.0,11.0,50.0,18.1818181818182,0.0,0.0,426517805.020432,0.02051,774982708.064047,1366284193.36245,1.66423154446861,1.0,87577.0,-39.0258433189472,0.0,11.38027368537271,0.5672192592353723,21.03536062430558,0.02051,0.5672192592353723,1.66423154446861
46,2024,TH,PTG Energy PCL,consumer_discretionary,62.4232706521755,100.0,10.0,54.5454545454545,20.0,0.0,0.0,400878220.140515,0.02069,848134648.803269,1510578287.06947,1.51339833466414,1.0,89025.0,-37.5767293478245,0.0,11.39667250814598,0.5614635507893172,21.13575838602754,0.02069,0.5614635507893172,1.51339833466414
47,2022,MY,Velesto Energy Bhd,energy,75.0276946360158,100.0,9.0,58.3333333333333,33.3333333333333,1.0,0.0,280077272.727273,-0.0329,129138409.090909,702127727.272727,0.540105580792974,1.0,53189.0,-24.9723053639842,1.0,10.88160688703322,0.1839243830926903,20.36962589312156,-0.0329,0.1839243830926903,0.540105580792974
47,2023,MY,Velesto Energy Bhd,energy,72.8974152927244,100.0,9.0,54.5454545454545,44.4444444444444,0.0,1.0,411674945.533769,0.03209,79759694.9891068,677046840.958606,0.763344062877716,1.0,55388.0,-27.1025847072756,1.0,10.92211824277461,0.1178052834220125,20.33325101749138,0.03209,0.1178052834220125,0.763344062877716
47,2024,MY,Velesto Energy Bhd,energy,75.7994147626515,100.0,8.0,50.0,50.0,0.0,1.0,285009265.423008,0.0673,40768352.7305282,687401298.119964,0.495262882782884,1.0,63946.0,-24.20058523734851,1.0,11.06579425618443,0.0593079367787481,20.3484288108274,0.0673,0.0593079367787481,0.495262882782884
48,2023,MY,AirAsia  Bhd,industrials,31.2746862648598,65.8536585365854,6.0,75.0,16.6666666666667,0.0,0.0,182140771.592593,0.13041,329417211.328976,683567102.396514,7.19626864643856,1.0,960485.9,-34.5789722717256,0.0,13.77519458122875,0.4819091061785654,20.34283538399346,0.13041,0.4819091061785654,7.19626864643856
48,2024,MY,AirAsia  Bhd,industrials,39.9771221805974,100.0,6.0,66.6666666666667,16.6666666666667,0.0,1.0,200122114.145031,0.07178,316463518.35273,751724261.414503,2.7190500083626,1.0,1280836.6,-60.0228778194026,0.0,14.06302401614643,0.4209835103063556,20.43788014102197,0.07178,0.4209835103063556,2.7190500083626
49,2022,ID,Acset Indonusa Tbk PT,industrials,38.5132236857527,100.0,5.0,42.8571428571429,0.0,0.0,0.0,127850955.348538,0.00257,1424413.74879537,135626341.150016,3.09602840255835,0.0,3624.7,-61.4867763142473,0.0,8.195526805243402,0.01050248599731692,18.72541417087382,0.00257,0.01050248599731692,3.09602840255835
50,2023,TH,MC Group PCL,consumer_discretionary,44.0124342050242,100.0,9.0,54.5454545454545,33.3333333333333,0.0,0.0,305148861.646235,0.12338,27885656.4218883,152293487.439751,2.66200329364935,0.0,1651.0,-55.9875657949758,1.0,7.409136443920128,0.1831047203047351,18.84132005555747,0.12338,0.1831047203047351,2.66200329364935
50,2024,TH,MC Group PCL,consumer_discretionary,50.7586004147258,100.0,9.0,50.0,33.3333333333333,0.0,0.0,248079625.29274,0.13037,33684466.2404788,151496350.244831,2.24463420230035,0.0,4316.0,-49.2413995852742,1.0,8.370084326378025,0.222345067627318,18.83607209183031,0.13037,0.222345067627318,2.24463420230035
51,2020,TH,CK Power PCL,utilities,31.5196541254744,100.0,12.0,38.4615384615385,8.33333333333333,0.0,0.0,1210990212.80361,0.0072,1028614843.50866,2231639506.75766,1.52504478646204,0.0,731151.0,-68.4803458745256,0.0,13.50237528374749,0.4609233885642804,21.52600235711183,0.0072,0.4609233885642804,1.52504478646204
51,2021,TH,CK Power PCL,utilities,36.7738202585887,100.0,12.0,30.7692307692308,8.33333333333333,0.0,0.0,1219163576.63467,0.032,944149441.468552,2075755251.00813,1.63676062923168,0.0,717296.83,-63.2261797414113,0.0,13.48324502275442,0.4548462257339866,21.4535909007952,0.032,0.4548462257339866,1.63676062923168
51,2022,TH,CK Power PCL,utilities,46.0311029588945,100.0,12.0,33.3333333333333,8.33333333333333,0.0,0.0,1071077296.85756,0.03509,882260669.546374,2024151773.85149,1.39624192276353,1.0,721309.65,-53.9688970411055,0.0,13.4888237970242,0.4358668559065791,21.42841657264102,0.03509,0.4358668559065791,1.39624192276353
51,2023,TH,CK Power PCL,utilities,65.4648454765131,100.0,11.0,38.4615384615385,9.09090909090909,0.0,0.0,773548969.542907,0.02109,824923117.292576,2001900366.66667,0.972026927825022,1.0,717775.96,-34.5351545234869,0.0,13.48391276591162,0.4120700165843624,21.41736274970126,0.02109,0.4120700165843624,0.972026927825022
51,2024,TH,CK Power PCL,utilities,68.6588431682978,100.0,11.0,33.3333333333333,0.0,0.0,1.0,761534681.873536,0.01907,892890290.48453,2109304445.50496,0.927200102253443,1.0,721781.47,-31.34115683170219,0.0,13.48947769893001,0.4233102966180755,21.46962408340886,0.01907,0.4233102966180755,0.927200102253443
52,2022,MY,Lianson Fleet Group Berhad,energy,55.6103084100935,100.0,7.0,71.4285714285714,28.5714285714286,0.0,0.0,2335997.10227273,0.19879,65320137.5,171231356.590909,0.70420723826338,1.0,113483.0,-44.3896915899065,0.0,11.63940832494981,0.3814729895299327,18.95852616255778,0.19879,0.3814729895299327,0.70420723826338
52,2023,MY,Lianson Fleet Group Berhad,energy,56.9923116525493,100.0,8.0,62.5,25.0,0.0,0.0,69032228.8627451,0.0066,54324748.583878,158328217.211329,0.917525399129992,1.0,96450.0,-43.0076883474507,0.0,11.47678001833387,0.3431147621107102,18.88018076045925,0.0066,0.3431147621107102,0.917525399129992
52,2024,MY,Lianson Fleet Group Berhad,energy,60.0191530013986,77.4193548387097,8.0,55.5555555555556,25.0,0.0,0.0,140969066.139212,0.0633,36019114.1450313,156821937.33214,1.43167346966256,1.0,81975.0,-17.40020183731109,0.0,11.31416960171285,0.2296816042308217,18.87062156254956,0.0633,0.2296816042308217,1.43167346966256
53,2022,MY,Kare Bhd,consumer_staples,53.9303028650297,100.0,7.0,55.5555555555556,42.8571428571429,0.0,0.0,174778717.165909,-0.0091,28045392.6463913,156743758.511121,0.851454556972533,1.0,28253.0,-46.0696971349703,1.0,10.2489549256266,0.1789250998750389,18.87012291857367,-0.0091,0.1789250998750389,0.851454556972533
53,2024,MY,Kare Bhd,consumer_staples,47.0160569873438,100.0,8.0,50.0,25.0,0.0,0.0,218095614.128245,0.03284,29660021.2089077,150337221.633086,1.75607737386497,1.0,27389.0,-52.9839430126562,0.0,10.21789675191557,0.1972899384910554,18.828391472986,0.03284,0.1972899384910554,1.75607737386497
54,2022,PH,Robinsons Retail Holdings Inc,consumer_staples,37.8222686127473,100.0,9.0,40.0,11.1111111111111,0.0,0.0,1427617678.11828,0.0416,618513638.620442,2542233482.80941,1.09974880584649,0.0,369239.0,-62.1777313872527,0.0,12.81919940983479,0.2432953710990092,21.65630885553876,0.0416,0.2432953710990092,1.09974880584649
54,2023,PH,Robinsons Retail Holdings Inc,consumer_staples,50.5819086193725,100.0,9.0,54.5454545454545,11.1111111111111,0.0,0.0,1043434262.11454,0.0278,819920454.611107,2798853830.08955,0.767717134513134,1.0,391510.9,-49.4180913806275,0.0,12.87776863566016,0.2929486512644618,21.75247582392587,0.0278,0.2929486512644618,0.767717134513134
54,2024,PH,Robinsons Retail Holdings Inc,consumer_staples,53.5747678495503,100.0,9.0,40.0,11.1111111111111,0.0,0.0,885460471.092077,0.0632,797679528.273297,2926357521.85068,0.579103801464938,1.0,423180.0,-46.4252321504497,0.0,12.95555289943028,0.2725844406628861,21.7970243199989,0.0632,0.2725844406628861,0.579103801464938
55,2021,MY,7-Eleven Malaysia Holdings Bhd,consumer_staples,56.331658132224,100.0,9.0,36.3636363636364,22.2222222222222,0.0,0.0,452686029.178674,0.02069,311390730.067243,543405139.289145,18.7757551510302,1.0,164661.0,-43.668341867776,0.0,12.01164409395435,0.573036041717582,20.11336571256573,0.02069,0.573036041717582,18.7757551510302
55,2022,MY,7-Eleven Malaysia Holdings Bhd,consumer_staples,69.4679955631125,100.0,10.0,45.4545454545455,30.0,0.0,0.0,551215201.093182,0.02794,321250227.272727,608460681.818182,15.968796781479,1.0,181942.0,-30.5320044368875,1.0,12.11144323395057,0.5279720397261788,20.2264428533793,0.02794,0.5279720397261788,15.968796781479
55,2023,MY,7-Eleven Malaysia Holdings Bhd,consumer_staples,58.8316832377623,100.0,9.0,36.3636363636364,22.2222222222222,0.0,0.0,510551633.986928,0.1071,305374074.074074,551476034.858388,6.15658948724069,1.0,193994.0,-41.1683167622377,0.0,12.17558250973214,0.553739518622038,20.12810894124111,0.1071,0.553739518622038,6.15658948724069
55,2024,MY,7-Eleven Malaysia Holdings Bhd,consumer_staples,58.552537599483,84.0425531914894,8.0,33.3333333333333,25.0,0.0,0.0,524492390.331244,0.017,303769919.427037,549692479.856759,6.43935668355276,1.0,197002.0,-25.4900155920064,0.0,12.19096915995286,0.5526179283118346,20.12486955228754,0.017,0.5526179283118346,6.43935668355276
56,2014,MY,Westports Holdings Bhd,industrials,26.6898142252672,100.0,11.0,54.5454545454545,9.09090909090909,0.0,1.0,3278283261.80257,0.13806,329041487.839771,1100464091.55937,6.49437291517286,0.0,162032.0,-73.3101857747328,0.0,11.99554912557207,0.2990024757404992,20.81899782919297,0.13806,0.2990024757404992,6.49437291517286
56,2015,MY,Westports Holdings Bhd,industrials,48.63332711475,100.0,11.0,50.0,18.1818181818182,1.0,1.0,3274871794.87179,0.12821,268065268.065268,939290209.79021,7.40163561753966,0.0,173971.0,-51.36667288525,0.0,12.06664389763957,0.2853913149218709,20.66063505203191,0.12821,0.2853913149218709,7.40163561753966
56,2016,MY,Westports Holdings Bhd,industrials,44.4423815620999,100.0,12.0,50.0,16.6666666666667,0.0,1.0,3269706767.7556,0.15205,256438844.910246,969801984.613669,7.08725545875273,1.0,190671.0,-55.5576184379001,0.0,12.15830470870829,0.2644239225932304,20.69260246904885,0.15205,0.2644239225932304,7.08725545875273
56,2017,MY,Westports Holdings Bhd,industrials,54.1741764155744,100.0,12.0,53.8461538461538,25.0,0.0,1.0,3119930761.62216,0.13813,370919881.305638,1272538328.38773,5.39915535762504,1.0,169487.0,-45.8258235844256,0.0,12.04053150669615,0.2914803216776842,20.96427942647579,0.13813,0.2914803216776842,5.39915535762504
56,2018,MY,Westports Holdings Bhd,industrials,56.7986649582341,100.0,11.0,58.3333333333333,27.2727272727273,0.0,1.0,2988910411.62228,0.1049,363196125.90799,1231820823.24455,5.11128796241625,1.0,179966.0,-43.2013350417659,0.0,12.10052322314171,0.2948449312225059,20.93175925580282,0.1049,0.2948449312225059,5.11128796241625
56,2019,MY,Westports Holdings Bhd,industrials,60.9716291355022,100.0,11.0,54.5454545454545,27.2727272727273,0.0,1.0,3510907312.3013,0.11564,357365370.506236,1255125213.98875,5.60720541968797,1.0,192370.0,-39.0283708644978,0.0,12.16717587990023,0.2847248756723958,20.95050117665584,0.11564,0.2847248756723958,5.60720541968797
56,2020,MY,Westports Holdings Bhd,industrials,66.1960101838456,100.0,11.0,54.5454545454545,27.2727272727273,0.0,1.0,3647512437.81095,0.1261,339750995.024876,1308867661.69154,5.18290204339881,1.0,203747.0,-33.8039898161544,0.0,12.22463430706833,0.2595762772424161,20.99242821997919,0.1261,0.2595762772424161,5.18290204339881
56,2021,MY,Westports Holdings Bhd,industrials,72.9549027899272,100.0,11.0,54.5454545454545,27.2727272727273,0.0,1.0,3316642651.29683,0.1514,293073967.339097,1300504322.76657,4.41673822419012,1.0,233090.0,-27.0450972100728,0.0,12.35917992406072,0.2253540893394642,20.98601796677408,0.1514,0.2253540893394642,4.41673822419012
56,2022,MY,Westports Holdings Bhd,industrials,73.1654157729165,75.0,11.0,66.6666666666667,45.4545454545455,0.0,1.0,2945000000.0,0.1308,236437272.727273,1200383863.63636,3.95742183038242,1.0,177641.0,-1.834584227083496,1.0,12.08751993875295,0.196968053211767,20.90590722895126,0.1308,0.196968053211767,3.95742183038242
56,2023,MY,Westports Holdings Bhd,industrials,70.6341322931468,100.0,10.0,50.0,50.0,0.0,1.0,2711655773.42048,0.1468,199978431.372549,1163232679.73856,3.5358159563265,0.0,176193.0,-29.36586770685319,1.0,12.07933526411276,0.1719161048823824,20.87446875903471,0.1468,0.1719161048823824,3.5358159563265
56,2024,MY,Westports Holdings Bhd,industrials,72.4440963989336,100.0,10.0,60.0,50.0,0.0,1.0,3556535362.57833,0.13692,260470008.952551,1740823410.92211,4.1624559081853,1.0,180281.0,-27.5559036010664,1.0,12.1022720237162,0.1496246013916947,21.27762406290525,0.13692,0.1496246013916947,4.1624559081853
57,2019,MY,Bermaz Auto Bhd,consumer_discretionary,51.3657742058934,100.0,8.0,75.0,25.0,1.0,0.0,527412439.187909,0.09029,49349638.9471232,300113440.48451,3.08232821242166,1.0,3097.0,-48.6342257941066,0.0,8.038189179973203,0.164436617258634,19.51967109609384,0.09029,0.164436617258634,3.08232821242166
57,2020,MY,Bermaz Auto Bhd,consumer_discretionary,49.0311737550413,100.0,8.0,75.0,25.0,1.0,0.0,370589205.044925,0.1018,67139750.7940386,342477644.759345,2.78676529318992,1.0,3067.0,-50.9688262449587,0.0,8.028455164114252,0.196041265237084,19.65171694276069,0.1018,0.196041265237084,2.78676529318992
57,2021,MY,Bermaz Auto Bhd,consumer_discretionary,58.0478747818104,100.0,7.0,66.6666666666667,28.5714285714286,1.0,0.0,394360278.060785,0.1056,66139246.3235294,358461626.838235,3.01008718854555,1.0,2876.0,-41.9521252181896,0.0,7.964155718840937,0.1845085815932438,19.69733217416683,0.1056,0.1845085815932438,3.01008718854555
57,2022,MY,Bermaz Auto Bhd,consumer_discretionary,53.6910996740328,100.0,7.0,50.0,28.5714285714286,1.0,0.0,511010995.362818,0.1828,40776132.7949753,401095109.91476,3.31499368178438,1.0,3448.0,-46.3089003259672,0.0,8.145549631783584,0.1016620043152383,19.80970913898,0.1828,0.1016620043152383,3.31499368178438
57,2023,MY,Bermaz Auto Bhd,consumer_discretionary,53.9238306217737,100.0,7.0,57.1428571428571,28.5714285714286,1.0,0.0,564493576.251908,0.1924,32765408.8050314,395638784.067086,3.21917613293286,1.0,4351.0,-46.0761693782263,0.0,8.37816098272068,0.08281647331995534,19.79601219149959,0.1924,0.08281647331995534,3.21917613293286
57,2024,MY,Bermaz Auto Bhd,consumer_discretionary,59.254750015103,100.0,7.0,57.1428571428571,14.2857142857143,1.0,0.0,419758953.625783,0.08778999999999999,73490723.5621521,392163497.217069,1.89204762473018,1.0,4785.0,-40.745249984897,0.0,8.473241303887054,0.1873981746992474,19.7871893955365,0.08778999999999999,0.1873981746992474,1.89204762473018
58,2024,TH,Ichitan Group PCL,consumer_staples,51.9022266387271,100.0,12.0,33.3333333333333,25.0,0.0,0.0,559426229.508197,0.18289,1619145.97197898,206695683.041448,3.346084957857,1.0,40228.0,-48.0977733612729,0.0,10.60231854956437,0.007833477449329688,19.14675813929335,0.18289,0.007833477449329688,3.346084957857
59,2020,TH,Star Petroleum Refining PCL,energy,58.8695348269252,100.0,8.0,44.4444444444444,25.0,1.0,0.0,1165798667.54342,-0.09124080000000001,340778638.648469,1549303481.99068,1.32076657579126,1.0,1131049.0,-41.1304651730748,0.0,13.93865607865138,0.2199560270855436,21.16107130042458,-0.12199,0.2199560270855436,1.32076657579126
59,2021,TH,Star Petroleum Refining PCL,energy,58.0300061976158,100.0,8.0,40.0,25.0,1.0,0.0,1274500324.68506,0.09839,242365087.421005,1767255109.99097,1.23627996884316,1.0,1332403.0,-41.9699938023842,0.0,14.10249463687523,0.1371421058854618,21.29269339450414,0.09839,0.1371421058854618,1.23627996884316
59,2022,TH,Star Petroleum Refining PCL,energy,55.1703007026442,100.0,8.0,36.3636363636364,12.5,1.0,0.0,1340484043.26784,0.1258,281148518.087258,1828607782.75065,1.19859710730605,1.0,1265401.0,-44.8296992973558,0.0,14.05089962595856,0.1537500390949586,21.3268207398108,0.1258,0.1537500390949586,1.19859710730605
59,2023,TH,Star Petroleum Refining PCL,energy,56.5613605106875,30.5084745762712,7.0,50.0,14.2857142857143,1.0,0.0,1044109530.97636,-0.01908,413488224.570597,2199921596.12809,0.836452425634693,1.0,1320361.0,26.0528859344163,0.0,14.09341574202087,0.1879558913819226,21.51168755855203,-0.01908,0.1879558913819226,0.836452425634693
59,2024,TH,Star Petroleum Refining PCL,energy,59.5675144484444,35.9756097560976,9.0,40.0,22.2222222222222,1.0,0.0,831386385.209309,0.0333,275924086.018681,1997514670.02335,0.726326248692768,1.0,1195721.0,23.5919046923468,0.0,13.99425990868729,0.1381336969182086,21.41516957976965,0.0333,0.1381336969182086,0.726326248692768
60,2022,TH,Taokaenoi Food & Marketing PCL,consumer_staples,50.0094817941279,100.0,8.0,37.5,37.5,0.0,0.0,462525281.710488,0.13045,11731250.7367813,92784753.7994799,7.69086698519434,0.0,7533.59,-49.9905182058721,1.0,8.92712696680833,0.1264351119811567,18.34579289330531,0.13045,0.1264351119811567,7.69086698519434
60,2023,TH,Taokaenoi Food & Marketing PCL,consumer_staples,49.4348292853235,100.0,9.0,40.0,44.4444444444444,0.0,0.0,382661996.497373,0.23059,6479719.18486172,94148332.3435226,5.87775454437752,0.0,7774.47,-50.5651707146765,1.0,8.958600567521373,0.0688245773830483,18.36038210014925,0.23059,0.0688245773830483,5.87775454437752
60,2024,TH,Taokaenoi Food & Marketing PCL,consumer_staples,56.2008127537375,100.0,10.0,40.0,40.0,0.0,0.0,327224824.355972,0.2485,10417643.7536486,102025315.528313,4.74171029733708,0.0,8122.8,-43.7991872462625,1.0,9.002430201302563,0.1021084198534785,18.44073153190819,0.2485,0.1021084198534785,4.74171029733708
61,2020,TH,Mega Lifesciences PCL,health_care,37.4845945027237,100.0,10.0,40.0,10.0,1.0,0.0,1041059950.2672,0.12589,21553495.3395473,384714513.981358,4.47987621372026,0.0,6668.0,-62.5154054972763,0.0,8.805075243870684,0.05602464829437579,19.7680120950622,0.12589,0.05602464829437579,4.47987621372026
61,2022,TH,Mega Lifesciences PCL,health_care,57.1028581183804,100.0,10.0,45.4545454545455,10.0,0.0,0.0,1177691404.18954,0.16059,12160387.1713378,423185062.120774,4.64412583276298,1.0,7415.0,-42.8971418816196,0.0,8.911260254572033,0.02873538850921754,19.86332014043921,0.16059,0.02873538850921754,4.64412583276298
61,2023,TH,Mega Lifesciences PCL,health_care,60.3434523740573,100.0,10.0,40.0,10.0,1.0,0.0,1024306704.52423,0.13859,7331470.16011645,410912896.652111,3.77253671748568,1.0,6995.89,-39.6565476259427,0.0,8.853078112744441,0.01784190815097111,19.83389181971328,0.13859,0.01784190815097111,3.77253671748568
61,2024,TH,Mega Lifesciences PCL,health_care,52.0136170569043,100.0,11.0,45.4545454545455,18.1818181818182,1.0,0.0,848643476.02459,0.1421,14338674.8394629,414773321.65791,2.93513906140668,1.0,8561.46,-47.9863829430957,0.0,9.055026015339621,0.03456990623733732,19.84324271609387,0.1421,0.03456990623733732,2.93513906140668
62,2022,ID,Wijaya Karya Beton Tbk PT,materials,32.2245983087209,100.0,4.0,28.5714285714286,0.0,0.0,0.0,106948546.135561,0.0177,92519547.892708,606972611.902409,0.471774256537966,1.0,8606.81,-67.7754016912791,0.0,9.060309029350629,0.1524278790812782,20.22399422758145,0.0177,0.1524278790812782,0.471774256537966
63,2022,MY,Malakoff Corp Bhd,utilities,29.9668739950554,100.0,8.0,44.4444444444444,0.0,0.0,0.0,738636363.636364,0.01341,1991917727.27273,4996324772.72727,0.571207148332705,1.0,17863716.18,-70.03312600494459,0.0,16.69828218455684,0.3986765908704993,22.3319684336476,0.01341,0.3986765908704993,0.571207148332705
63,2023,MY,Malakoff Corp Bhd,utilities,35.3622747393856,100.0,9.0,55.5555555555556,11.1111111111111,1.0,0.0,691721132.897604,-0.0396,1921810457.51634,4422799564.27015,0.691179618218852,1.0,16906804.89,-64.6377252606144,0.0,16.64322675506206,0.4345235251088022,22.21003871811351,-0.0396,0.4345235251088022,0.691179618218852
63,2024,MY,Malakoff Corp Bhd,utilities,33.8413949112993,100.0,9.0,63.6363636363636,11.1111111111111,1.0,0.0,945613249.776186,0.0137,1743964861.23545,4255301477.17099,0.91653269369231,1.0,16556773.24,-66.15860508870071,0.0,16.62230583527814,0.4098334443732229,22.17143144891095,0.0137,0.4098334443732229,0.91653269369231
64,2021,TH,Namyong Terminal PCL,industrials,53.3407264355074,100.0,12.0,58.3333333333333,41.6666666666667,0.0,0.0,171829634.073185,0.0393,79848727.7159194,200273446.855251,1.76360828729065,1.0,320.0,-46.6592735644926,1.0,5.768320995793772,0.3986985242912937,19.11519422497485,0.0393,0.3986985242912937,1.76360828729065
64,2022,TH,Namyong Terminal PCL,industrials,58.4979603214431,100.0,11.0,58.3333333333333,45.4545454545455,0.0,0.0,124680728.113262,0.0374,79778916.5559087,196032460.502745,1.30874139388005,0.0,339.0,-41.5020396785569,1.0,5.82600010738045,0.4069678886410323,19.0937908182921,0.0374,0.4069678886410323,1.30874139388005
64,2023,TH,Namyong Terminal PCL,industrials,55.4063749817003,100.0,12.0,58.3333333333333,41.6666666666667,1.0,0.0,161424401.634559,0.0729,80476370.1310044,202417160.640466,1.56876040514116,0.0,374.0,-44.5936250182997,1.0,5.924255797414532,0.3975768155050192,19.12584127755653,0.0729,0.3975768155050192,1.56876040514116
65,2022,TH,SAPPE PCL,consumer_staples,32.7571784839953,100.0,9.0,50.0,22.2222222222222,1.0,0.0,394157520.658769,0.15533,2365460.41606472,131792166.599249,4.18740698923284,0.0,15849.0,-67.24282151600471,0.0,9.670861685832426,0.01794841436409165,18.69673674426982,0.15533,0.01794841436409165,4.18740698923284
65,2023,TH,SAPPE PCL,consumer_staples,30.899353342518,100.0,9.0,50.0,22.2222222222222,1.0,0.0,778371436.660829,0.2098,2043342.00873362,165363649.606987,6.98544981733924,0.0,17986.0,-69.100646657482,0.0,9.79734895647446,0.01235665766684484,18.92365754377025,0.2098,0.01235665766684484,6.98544981733924
65,2024,TH,SAPPE PCL,consumer_staples,40.3834734649229,100.0,9.0,44.4444444444444,22.2222222222222,1.0,1.0,611433992.096019,0.21589,1507659.51546994,172820783.304145,4.75525222319224,1.0,18540.0,-59.6165265350771,0.0,9.827685839119846,0.008723832207244599,18.96776568085276,0.21589,0.008723832207244599,4.75525222319224
66,2019,SG,Frasers Property Ltd,real_estate,50.5947922011268,100.0,11.0,54.5454545454545,9.09090909090909,0.0,1.0,3677749859.3127,0.01,12589303082.9353,27234717759.4442,0.690013264928104,1.0,175000.0,-49.4052077988732,0.0,12.07254125290565,0.4622520120873917,24.02775838457227,0.01,0.4622520120873917,0.690013264928104
66,2020,SG,Frasers Property Ltd,real_estate,58.8114086201695,100.0,11.0,54.5454545454545,9.09090909090909,0.0,1.0,2753570930.97131,0.004,14673491796.0738,28382742455.3179,0.448901964661817,1.0,58000.0,-41.1885913798305,0.0,10.96819828952856,0.5169863983078392,24.06904713738938,0.004,0.5169863983078392,0.448901964661817
66,2021,SG,Frasers Property Ltd,real_estate,62.6323177180658,100.0,11.0,54.5454545454545,9.09090909090909,1.0,1.0,3317781610.98591,0.0086,13417858090.1857,29661752873.5632,0.463653317410141,1.0,71000.0,-37.3676822819342,0.0,11.17043515602345,0.4523622776907669,24.1131242708163,0.0086,0.4523622776907669,0.463653317410141
66,2022,SG,Frasers Property Ltd,real_estate,61.1374940076504,69.4444444444444,12.0,58.3333333333333,8.33333333333333,1.0,1.0,2725196792.72279,0.00851,11660158210.2035,27993529411.7647,0.371889135544861,1.0,70004.0,-8.306950436793997,0.0,11.15630766225605,0.4165304788364108,24.05523922797867,0.00851,0.4165304788364108,0.371889135544861
66,2023,SG,Frasers Property Ltd,real_estate,61.0452997085397,100.0,10.0,37.5,10.0,1.0,1.0,2634028346.67955,0.00751,12638821418.1072,29139580281.2775,0.33130623482856,1.0,192000.0,-38.9547002914603,0.0,12.16525065100992,0.4337338182673751,24.0953632340846,0.00751,0.4337338182673751,0.33130623482856
66,2024,SG,Frasers Property Ltd,real_estate,56.2300274805389,100.0,10.0,60.0,10.0,1.0,1.0,2674493600.12452,0.00441,14108293897.8829,30850803237.858,0.356563974738796,1.0,203000.0,-43.7699725194611,0.0,12.22096125802392,0.4573071822185221,24.15242862384242,0.00441,0.4573071822185221,0.356563974738796
67,2020,SG,OUE Real Estate Investment Trust,real_estate,32.7351869522698,100.0,7.0,55.5555555555556,28.5714285714286,0.0,1.0,1580195281.29306,0.02692,2060654099.47763,5122566431.9782,0.657564714226557,1.0,25272.7,-67.2648130477302,0.0,10.13748004073713,0.40226986352266,22.35692140665662,0.02692,0.40226986352266,0.657564714226557
67,2022,SG,OUE Real Estate Investment Trust,real_estate,39.0366451693359,100.0,7.0,57.1428571428571,16.6666666666667,0.0,1.0,1366454455.17615,0.02298,1548543812.50933,4470148529.63129,0.565656468233895,1.0,24627.8,-60.9633548306641,0.0,10.11163116516006,0.3464188722688948,22.22068747312528,0.02298,0.3464188722688948,0.565656468233895
67,2023,SG,OUE Real Estate Investment Trust,real_estate,45.2576005641941,100.0,7.0,57.1428571428571,14.2857142857143,1.0,1.0,1185267112.39481,0.01868,1575267227.65522,4600645136.83572,0.472787669817999,1.0,27736.2,-54.7423994358059,0.0,10.23049369818397,0.3424013765031819,22.24946237774595,0.01868,0.3424013765031819,0.472787669817999
67,2024,SG,OUE Real Estate Investment Trust,real_estate,36.9790758833289,100.0,7.0,62.5,14.2857142857143,1.0,1.0,1146711591.34193,0.0142,1554608116.02696,4350938324.05508,0.491801132054989,1.0,31267.0,-63.0209241166711,0.0,10.35031850725019,0.3573041032165363,22.19365736546499,0.0142,0.3573041032165363,0.491801132054989
68,2020,TH,PCS Machine Group Holding PCL,consumer_discretionary,23.6587721370214,100.0,9.0,50.0,11.1111111111111,0.0,0.0,241432865.731463,0.11948,12310789.6804261,191011075.63249,1.52704442318182,1.0,28796.38,-76.3412278629786,0.0,10.26800496377938,0.06445065889326942,19.06784197193435,0.11948,0.06445065889326942,1.52704442318182
68,2021,TH,PCS Machine Group Holding PCL,consumer_discretionary,23.0785055698285,100.0,9.0,44.4444444444444,11.1111111111111,0.0,0.0,233278344.331134,0.06123,8655200.33102618,169617771.471562,1.68146080307482,0.0,27302.14,-76.92149443017149,0.0,10.21472036637924,0.05102767390430728,18.94905806045261,0.06123,0.05102767390430728,1.68146080307482
